<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.20	15:45:00	3346.64	3346.80	3343.34	3344.49	2762	0	7
2025.06.20	16:00:00	3344.49	3353.21	3343.06	3352.52	4359	0	7
2025.06.20	16:15:00	3352.53	3357.49	3350.63	3357.20	3270	0	7
2025.06.20	16:30:00	3357.20	3364.88	3356.63	3364.17	4448	0	7
2025.06.20	16:45:00	3364.17	3373.88	3364.15	3370.38	4474	0	7
2025.06.20	17:00:00	3370.33	3374.52	3366.30	3370.86	4494	0	7
2025.06.20	17:15:00	3370.86	3371.16	3365.32	3367.95	3831	0	7
2025.06.20	17:30:00	3368.08	3370.55	3365.46	3367.44	3293	0	7
2025.06.20	17:45:00	3367.44	3370.67	3365.27	3369.34	2800	0	7
2025.06.20	18:00:00	3369.34	3371.76	3367.25	3367.58	2368	0	7
2025.06.20	18:15:00	3367.58	3369.19	3365.89	3368.66	1977	0	7
2025.06.20	18:30:00	3368.66	3368.99	3366.44	3366.52	1715	0	7
2025.06.20	18:45:00	3366.53	3371.82	3366.45	3369.90	1679	0	7
2025.06.20	19:00:00	3369.90	3370.41	3367.84	3369.62	1897	0	7
2025.06.20	19:15:00	3369.62	3370.90	3368.98	3369.62	1366	0	7
2025.06.20	19:30:00	3369.60	3373.38	3368.94	3373.16	1676	0	7
2025.06.20	19:45:00	3373.16	3373.41	3370.19	3371.53	1677	0	7
2025.06.20	20:00:00	3371.49	3371.78	3370.16	3370.85	1502	0	7
2025.06.20	20:15:00	3370.85	3371.62	3369.52	3369.87	2110	0	7
2025.06.20	20:30:00	3369.90	3370.05	3367.99	3369.53	1683	0	7
2025.06.20	20:45:00	3369.53	3370.28	3366.59	3367.36	1383	0	7
2025.06.20	21:00:00	3367.36	3367.92	3365.89	3366.69	1448	0	7
2025.06.20	21:15:00	3366.69	3366.90	3364.71	3365.93	1720	0	7
2025.06.20	21:30:00	3365.87	3366.41	3364.59	3365.71	1138	0	7
2025.06.20	21:45:00	3365.71	3367.30	3364.97	3366.59	1065	0	7
2025.06.20	22:00:00	3366.63	3370.60	3366.45	3370.22	1429	0	7
2025.06.20	22:15:00	3370.22	3370.63	3369.04	3369.42	1018	0	7
2025.06.20	22:30:00	3369.42	3369.51	3365.63	3365.68	1282	0	7
2025.06.20	22:45:00	3365.68	3365.99	3364.90	3365.51	1573	0	7
2025.06.20	23:00:00	3365.41	3366.33	3364.72	3365.66	1360	0	7
2025.06.20	23:15:00	3365.66	3369.16	3365.48	3368.17	944	0	7
2025.06.20	23:30:00	3368.17	3369.16	3367.72	3368.23	650	0	7
2025.06.20	23:45:00	3368.19	3369.23	3368.04	3368.76	564	0	14
2025.06.23	01:00:00	3390.69	3397.18	3375.33	3379.92	3747	0	7
2025.06.23	01:15:00	3379.92	3386.10	3375.69	3375.81	2652	0	7
2025.06.23	01:30:00	3375.74	3380.19	3372.50	3379.76	2369	0	7
2025.06.23	01:45:00	3379.46	3384.72	3378.33	3379.13	1566	0	7
2025.06.23	02:00:00	3379.13	3380.59	3372.47	3376.07	1972	0	7
2025.06.23	02:15:00	3376.07	3377.21	3373.23	3375.15	998	0	7
2025.06.23	02:30:00	3375.12	3378.49	3374.78	3376.92	1083	0	7
2025.06.23	02:45:00	3376.92	3376.96	3371.25	3372.82	1559	0	7
2025.06.23	03:00:00	3372.82	3373.63	3366.89	3368.33	2643	0	7
2025.06.23	03:15:00	3368.41	3369.21	3362.28	3362.79	1969	0	7
2025.06.23	03:30:00	3362.79	3366.15	3358.71	3365.04	2791	0	7
2025.06.23	03:45:00	3364.96	3366.89	3363.21	3365.66	1769	0	7
2025.06.23	04:00:00	3365.66	3368.12	3361.98	3365.76	3541	0	7
2025.06.23	04:15:00	3365.76	3366.07	3352.01	3353.50	3052	0	7
2025.06.23	04:30:00	3353.51	3359.07	3352.81	3358.07	2455	0	7
2025.06.23	04:45:00	3358.13	3358.13	3354.52	3355.26	2167	0	7
2025.06.23	05:00:00	3355.27	3363.73	3354.80	3363.03	2311	0	7
2025.06.23	05:15:00	3363.03	3364.89	3362.35	3363.33	1503	0	7
2025.06.23	05:30:00	3363.41	3364.38	3361.28	3362.83	1798	0	7
2025.06.23	05:45:00	3362.83	3363.01	3360.67	3361.54	1732	0	7
2025.06.23	06:00:00	3361.54	3366.37	3360.41	3363.69	1833	0	7
2025.06.23	06:15:00	3363.69	3366.17	3361.54	3361.86	1570	0	7
2025.06.23	06:30:00	3361.86	3364.81	3361.23	3362.44	1538	0	7
2025.06.23	06:45:00	3362.44	3364.45	3362.27	3363.41	1092	0	7
2025.06.23	07:00:00	3363.41	3365.03	3361.41	3361.78	1124	0	7
2025.06.23	07:15:00	3361.78	3362.33	3358.31	3359.91	1023	0	7
2025.06.23	07:30:00	3359.91	3361.06	3356.88	3357.79	1028	0	7
2025.06.23	07:45:00	3357.79	3359.10	3357.42	3358.54	892	0	7
2025.06.23	08:00:00	3358.54	3360.64	3357.93	3358.70	1260	0	7
2025.06.23	08:15:00	3358.68	3359.56	3354.52	3355.06	1766	0	7
2025.06.23	08:30:00	3355.06	3356.02	3347.09	3353.27	2901	0	7
2025.06.23	08:45:00	3353.27	3357.44	3353.27	3356.82	2218	0	7
2025.06.23	09:00:00	3356.82	3359.91	3354.80	3356.52	2428	0	7
2025.06.23	09:15:00	3356.51	3358.05	3353.99	3355.04	2292	0	7
2025.06.23	09:30:00	3355.06	3357.10	3352.68	3353.36	2004	0	7
2025.06.23	09:45:00	3353.36	3358.65	3353.10	3357.65	1895	0	7
2025.06.23	10:00:00	3357.64	3357.96	3351.65	3352.59	2472	0	7
2025.06.23	10:15:00	3352.59	3356.60	3352.30	3356.45	1944	0	7
2025.06.23	10:30:00	3356.65	3358.78	3354.20	3356.00	1927	0	7
2025.06.23	10:45:00	3356.00	3358.84	3355.01	3357.67	1664	0	7
2025.06.23	11:00:00	3357.68	3362.36	3357.68	3359.78	2871	0	7
2025.06.23	11:15:00	3359.79	3362.10	3359.46	3361.35	1568	0	7
2025.06.23	11:30:00	3361.23	3362.34	3359.25	3360.28	1559	0	7
2025.06.23	11:45:00	3360.28	3362.06	3358.97	3361.86	1895	0	7
2025.06.23	12:00:00	3361.86	3368.20	3361.64	3368.16	2778	0	7
2025.06.23	12:15:00	3368.18	3369.01	3364.91	3365.07	2395	0	7
2025.06.23	12:30:00	3365.07	3365.86	3361.88	3364.57	2211	0	7
2025.06.23	12:45:00	3364.53	3367.54	3364.52	3366.61	1604	0	7
2025.06.23	13:00:00	3366.61	3368.30	3364.03	3365.58	2068	0	7
2025.06.23	13:15:00	3365.58	3367.63	3365.47	3367.09	1533	0	7
2025.06.23	13:30:00	3367.09	3368.16	3366.04	3366.15	1199	0	7
2025.06.23	13:45:00	3366.15	3368.02	3364.79	3367.85	1607	0	7
2025.06.23	14:00:00	3367.87	3374.88	3367.87	3374.69	3163	0	7
2025.06.23	14:15:00	3374.69	3382.05	3374.65	3378.07	3659	0	7
2025.06.23	14:30:00	3378.12	3380.08	3375.84	3379.09	2089	0	7
2025.06.23	14:45:00	3379.09	3381.35	3376.63	3380.76	2312	0	7
2025.06.23	15:00:00	3380.74	3381.09	3368.71	3369.14	2930	0	7
2025.06.23	15:15:00	3369.09	3369.19	3360.02	3362.53	3316	0	7
2025.06.23	15:30:00	3362.69	3363.28	3355.91	3360.06	2699	0	7
2025.06.23	15:45:00	3360.06	3363.87	3359.24	3360.45	2645	0	7
2025.06.23	16:00:00	3360.44	3368.32	3359.88	3367.42	3582	0	7
2025.06.23	16:15:00	3367.45	3369.25	3366.37	3368.61	2719	0	7
2025.06.23	16:30:00	3368.62	3384.71	3368.35	3382.15	4892	0	7
2025.06.23	16:45:00	3381.93	3387.83	3378.89	3380.80	5407	0	7
2025.06.23	17:00:00	3380.72	3384.78	3369.94	3375.00	5717	0	7
2025.06.23	17:15:00	3375.29	3382.52	3375.09	3378.97	4406	0	7
2025.06.23	17:30:00	3378.87	3384.09	3377.65	3383.81	3007	0	7
2025.06.23	17:45:00	3383.80	3386.72	3383.07	3386.39	3375	0	7
2025.06.23	18:00:00	3386.41	3388.50	3384.54	3387.43	3160	0	7
2025.06.23	18:15:00	3387.43	3388.99	3386.51	3388.23	2365	0	7
2025.06.23	18:30:00	3388.19	3389.59	3386.03	3386.47	2706	0	7
2025.06.23	18:45:00	3386.46	3389.87	3386.13	3387.22	2953	0	7
2025.06.23	19:00:00	3387.22	3389.32	3387.10	3387.69	2168	0	7
2025.06.23	19:15:00	3387.71	3393.48	3387.25	3391.36	2984	0	7
2025.06.23	19:30:00	3391.36	3392.38	3380.63	3386.49	4491	0	7
2025.06.23	19:45:00	3386.49	3390.43	3383.43	3389.85	3786	0	7
2025.06.23	20:00:00	3389.85	3391.62	3384.96	3387.34	3569	0	7
2025.06.23	20:15:00	3387.34	3387.71	3375.69	3379.45	4075	0	7
2025.06.23	20:30:00	3379.36	3384.61	3378.43	3381.94	2851	0	7
2025.06.23	20:45:00	3381.96	3383.49	3380.21	3382.50	2428	0	7
2025.06.23	21:00:00	3382.57	3386.14	3379.11	3386.08	2478	0	7
2025.06.23	21:15:00	3386.08	3388.09	3383.38	3384.80	2402	0	7
2025.06.23	21:30:00	3384.80	3385.03	3376.89	3378.95	2076	0	7
2025.06.23	21:45:00	3378.95	3381.56	3378.44	3378.63	1925	0	7
2025.06.23	22:00:00	3378.63	3380.99	3378.12	3380.44	1747	0	7
2025.06.23	22:15:00	3380.44	3381.59	3379.61	3380.65	1449	0	7
2025.06.23	22:30:00	3380.66	3382.15	3378.82	3379.24	1661	0	7
2025.06.23	22:45:00	3379.24	3379.67	3375.66	3376.46	2437	0	7
2025.06.23	23:00:00	3376.28	3377.32	3374.07	3374.11	1058	0	7
2025.06.23	23:15:00	3374.11	3375.33	3372.01	3372.70	978	0	7
2025.06.23	23:30:00	3372.70	3372.74	3367.48	3370.90	1251	0	7
2025.06.23	23:45:00	3370.87	3371.35	3367.36	3368.62	1125	0	17
2025.06.24	01:00:00	3368.53	3369.87	3356.36	3357.63	3181	0	7
2025.06.24	01:15:00	3357.63	3361.01	3350.45	3356.61	4544	0	7
2025.06.24	01:30:00	3356.61	3361.28	3355.65	3357.85	3735	0	7
2025.06.24	01:45:00	3357.84	3359.98	3354.12	3355.47	2744	0	7
2025.06.24	02:00:00	3355.49	3357.40	3350.35	3354.37	4128	0	7
2025.06.24	02:15:00	3354.28	3354.35	3349.10	3352.35	3544	0	7
2025.06.24	02:30:00	3352.35	3353.32	3342.73	3351.06	4345	0	7
2025.06.24	02:45:00	3351.06	3351.17	3341.52	3344.35	4316	0	7
2025.06.24	03:00:00	3344.32	3345.23	3333.27	3344.96	5314	0	7
2025.06.24	03:15:00	3344.96	3349.37	3344.55	3349.04	4131	0	7
2025.06.24	03:30:00	3349.04	3352.34	3348.67	3352.02	3836	0	7
2025.06.24	03:45:00	3352.03	3355.26	3350.10	3351.13	4986	0	7
2025.06.24	04:00:00	3351.14	3354.38	3346.84	3349.13	6269	0	7
2025.06.24	04:15:00	3349.13	3352.88	3348.92	3349.79	4357	0	7
2025.06.24	04:30:00	3349.77	3349.98	3342.63	3345.01	4990	0	7
2025.06.24	04:45:00	3345.00	3348.41	3342.24	3347.76	4342	0	7
2025.06.24	05:00:00	3347.77	3352.91	3347.13	3350.79	4094	0	7
2025.06.24	05:15:00	3350.77	3351.46	3345.95	3347.17	3163	0	7
2025.06.24	05:30:00	3347.16	3351.56	3347.16	3349.34	3652	0	7
2025.06.24	05:45:00	3349.34	3352.46	3348.94	3351.94	3014	0	7
2025.06.24	06:00:00	3351.95	3354.27	3351.60	3353.34	2750	0	7
2025.06.24	06:15:00	3353.34	3354.76	3351.66	3352.87	2904	0	7
2025.06.24	06:30:00	3352.87	3357.94	3352.43	3353.02	3235	0	7
2025.06.24	06:45:00	3353.01	3353.58	3351.66	3352.50	2452	0	7
2025.06.24	07:00:00	3352.46	3353.42	3347.83	3349.25	3460	0	7
2025.06.24	07:15:00	3349.26	3350.65	3348.48	3349.01	1816	0	7
2025.06.24	07:30:00	3349.01	3349.61	3347.09	3348.82	2102	0	7
2025.06.24	07:45:00	3348.80	3349.63	3348.25	3348.63	1767	0	7
2025.06.24	08:00:00	3348.62	3348.81	3341.38	3341.86	2890	0	7
2025.06.24	08:15:00	3341.87	3343.69	3337.78	3338.55	3601	0	7
2025.06.24	08:30:00	3338.61	3339.64	3332.15	3333.01	4800	0	7
2025.06.24	08:45:00	3333.01	3334.84	3326.75	3332.09	5103	0	7
2025.06.24	09:00:00	3332.09	3333.18	3324.54	3324.81	5429	0	7
2025.06.24	09:15:00	3324.73	3328.70	3322.00	3322.63	5599	0	7
2025.06.24	09:30:00	3322.78	3324.07	3316.11	3317.67	5752	0	7
2025.06.24	09:45:00	3317.67	3324.30	3317.08	3322.82	4759	0	7
2025.06.24	10:00:00	3322.80	3326.11	3316.63	3321.83	5442	0	7
2025.06.24	10:15:00	3321.82	3323.89	3319.55	3321.96	4298	0	7
2025.06.24	10:30:00	3321.99	3328.98	3321.89	3324.64	4910	0	7
2025.06.24	10:45:00	3324.64	3331.77	3322.82	3329.71	4735	0	7
2025.06.24	11:00:00	3329.66	3332.25	3326.30	3330.97	4528	0	7
2025.06.24	11:15:00	3330.96	3332.43	3325.77	3327.12	4403	0	7
2025.06.24	11:30:00	3327.11	3328.49	3324.96	3328.29	3390	0	7
2025.06.24	11:45:00	3328.29	3328.41	3324.73	3327.34	2891	0	7
2025.06.24	12:00:00	3327.35	3328.80	3322.78	3324.95	3759	0	7
2025.06.24	12:15:00	3324.98	3324.98	3319.66	3320.81	3870	0	7
2025.06.24	12:30:00	3320.81	3322.49	3319.19	3322.31	3264	0	7
2025.06.24	12:45:00	3322.32	3323.38	3317.99	3318.52	3652	0	7
2025.06.24	13:00:00	3318.54	3323.77	3318.52	3323.37	3339	0	7
2025.06.24	13:15:00	3323.38	3325.63	3322.95	3325.47	3034	0	7
2025.06.24	13:30:00	3325.47	3327.67	3324.95	3327.04	2664	0	7
2025.06.24	13:45:00	3327.03	3327.69	3324.89	3325.59	2860	0	7
2025.06.24	14:00:00	3325.59	3327.09	3323.94	3326.02	3135	0	7
2025.06.24	14:15:00	3326.04	3328.96	3322.69	3324.56	3518	0	7
2025.06.24	14:30:00	3324.54	3324.63	3321.23	3323.02	3738	0	7
2025.06.24	14:45:00	3323.04	3323.31	3317.94	3321.20	3745	0	7
2025.06.24	15:00:00	3321.21	3321.21	3312.18	3313.52	4052	0	7
2025.06.24	15:15:00	3313.44	3318.80	3311.40	3313.69	5226	0	7
2025.06.24	15:30:00	3313.69	3313.69	3304.53	3310.16	6586	0	7
2025.06.24	15:45:00	3310.20	3317.78	3306.16	3314.77	5369	0	7
2025.06.24	16:00:00	3314.75	3317.86	3311.51	3317.46	5277	0	7
2025.06.24	16:15:00	3317.47	3317.92	3310.26	3310.50	5107	0	7
2025.06.24	16:30:00	3310.56	3313.51	3295.51	3298.87	7952	0	7
2025.06.24	16:45:00	3298.86	3302.93	3295.51	3302.08	6841	0	7
2025.06.24	17:00:00	3302.08	3308.49	3298.71	3308.49	6593	0	7
2025.06.24	17:15:00	3308.48	3310.30	3302.10	3305.07	6420	0	7
2025.06.24	17:30:00	3305.04	3309.02	3301.94	3306.46	5497	0	7
2025.06.24	17:45:00	3306.46	3309.07	3303.93	3304.62	5135	0	7
2025.06.24	18:00:00	3304.63	3304.63	3299.85	3301.81	5389	0	7
2025.06.24	18:15:00	3301.63	3314.11	3301.62	3312.25	5299	0	7
2025.06.24	18:30:00	3312.26	3317.04	3312.12	3315.26	5116	0	7
2025.06.24	18:45:00	3315.27	3315.80	3312.50	3313.27	3693	0	7
2025.06.24	19:00:00	3313.30	3313.94	3311.37	3312.62	2957	0	7
2025.06.24	19:15:00	3312.65	3314.32	3311.38	3311.90	3032	0	7
2025.06.24	19:30:00	3311.90	3317.64	3311.78	3317.05	3270	0	7
2025.06.24	19:45:00	3317.05	3320.43	3315.74	3318.42	3533	0	7
2025.06.24	20:00:00	3318.41	3320.95	3318.41	3319.03	3440	0	7
2025.06.24	20:15:00	3319.04	3320.96	3318.33	3320.64	3255	0	7
2025.06.24	20:30:00	3320.65	3321.24	3319.70	3320.95	2487	0	7
2025.06.24	20:45:00	3320.96	3321.24	3317.99	3318.01	2857	0	7
2025.06.24	21:00:00	3318.02	3319.03	3315.75	3315.77	3149	0	7
2025.06.24	21:15:00	3315.79	3318.06	3315.77	3316.96	2606	0	7
2025.06.24	21:30:00	3316.96	3318.23	3315.99	3318.19	2459	0	7
2025.06.24	21:45:00	3318.18	3318.47	3316.44	3317.20	2183	0	7
2025.06.24	22:00:00	3317.25	3318.39	3316.07	3316.74	2269	0	7
2025.06.24	22:15:00	3316.75	3318.85	3316.34	3318.71	2058	0	7
2025.06.24	22:30:00	3318.73	3325.27	3318.70	3324.66	3203	0	7
2025.06.24	22:45:00	3324.65	3325.11	3322.45	3323.63	3317	0	7
2025.06.24	23:00:00	3323.66	3324.49	3322.42	3322.97	1405	0	7
2025.06.24	23:15:00	3322.96	3324.51	3322.49	3322.80	1340	0	7
2025.06.24	23:30:00	3322.79	3324.22	3321.59	3322.89	1091	0	7
2025.06.24	23:45:00	3322.89	3323.72	3322.61	3323.10	986	0	7
2025.06.25	01:00:00	3323.77	3325.38	3322.10	3322.96	1411	0	7
2025.06.25	01:15:00	3322.97	3323.14	3321.17	3322.12	1106	0	7
2025.06.25	01:30:00	3322.12	3322.71	3321.23	3321.89	1171	0	7
2025.06.25	01:45:00	3321.89	3322.80	3320.92	3321.58	909	0	7
2025.06.25	02:00:00	3321.58	3323.82	3321.58	3323.52	1248	0	7
2025.06.25	02:15:00	3323.55	3324.03	3322.79	3322.90	1213	0	7
2025.06.25	02:30:00	3322.85	3323.69	3322.40	3323.20	1001	0	7
2025.06.25	02:45:00	3323.21	3324.86	3322.99	3324.19	1649	0	7
2025.06.25	03:00:00	3324.20	3327.10	3323.65	3326.57	2872	0	7
2025.06.25	03:15:00	3326.62	3328.76	3326.10	3328.42	2538	0	7
2025.06.25	03:30:00	3328.41	3330.10	3325.00	3325.16	2987	0	7
2025.06.25	03:45:00	3325.16	3328.19	3324.33	3326.99	3028	0	7
2025.06.25	04:00:00	3327.01	3331.30	3326.48	3330.92	3898	0	7
2025.06.25	04:15:00	3330.94	3333.08	3328.87	3328.93	3552	0	7
2025.06.25	04:30:00	3328.96	3333.34	3328.12	3332.13	3685	0	7
2025.06.25	04:45:00	3332.14	3334.85	3331.82	3334.65	3344	0	7
2025.06.25	05:00:00	3334.66	3335.26	3331.33	3331.56	3458	0	7
2025.06.25	05:15:00	3331.56	3332.22	3330.07	3331.56	2428	0	7
2025.06.25	05:30:00	3331.56	3332.09	3328.90	3329.80	3085	0	7
2025.06.25	05:45:00	3329.82	3330.29	3327.88	3329.47	2786	0	7
2025.06.25	06:00:00	3329.47	3331.37	3328.04	3331.33	2637	0	7
2025.06.25	06:15:00	3331.33	3332.08	3330.16	3330.66	2432	0	7
2025.06.25	06:30:00	3330.66	3331.08	3327.98	3329.91	2171	0	7
2025.06.25	06:45:00	3329.90	3329.92	3327.28	3328.37	2367	0	7
2025.06.25	07:00:00	3328.36	3328.75	3326.70	3326.97	1846	0	7
2025.06.25	07:15:00	3327.01	3329.30	3326.76	3327.34	1561	0	7
2025.06.25	07:30:00	3327.35	3327.59	3326.58	3326.90	1536	0	7
2025.06.25	07:45:00	3326.92	3328.65	3325.83	3327.50	1947	0	7
2025.06.25	08:00:00	3327.50	3329.69	3326.74	3329.52	2024	0	7
2025.06.25	08:15:00	3329.50	3329.91	3328.50	3329.91	1746	0	7
2025.06.25	08:30:00	3329.92	3333.22	3329.85	3332.70	3007	0	7
2025.06.25	08:45:00	3332.70	3333.74	3331.47	3331.67	2685	0	7
2025.06.25	09:00:00	3331.68	3333.39	3329.45	3329.91	2949	0	7
2025.06.25	09:15:00	3329.92	3332.02	3329.30	3330.53	2718	0	7
2025.06.25	09:30:00	3330.53	3332.62	3329.18	3332.61	2576	0	7
2025.06.25	09:45:00	3332.63	3333.48	3331.10	3331.73	2912	0	7
2025.06.25	10:00:00	3331.82	3333.95	3327.66	3328.04	3501	0	7
2025.06.25	10:15:00	3328.04	3334.15	3326.77	3334.15	3431	0	7
2025.06.25	10:30:00	3334.17	3335.96	3332.13	3335.23	3177	0	7
2025.06.25	10:45:00	3335.23	3337.13	3330.08	3330.69	3823	0	7
2025.06.25	11:00:00	3330.69	3332.40	3327.92	3328.28	3159	0	7
2025.06.25	11:15:00	3328.26	3329.95	3326.55	3329.72	4176	0	7
2025.06.25	11:30:00	3329.73	3330.25	3328.23	3330.07	2845	0	7
2025.06.25	11:45:00	3330.07	3330.07	3326.95	3327.30	2736	0	7
2025.06.25	12:00:00	3327.30	3327.30	3321.92	3322.29	4177	0	7
2025.06.25	12:15:00	3322.28	3325.03	3321.88	3322.70	3044	0	7
2025.06.25	12:30:00	3322.67	3324.29	3321.63	3323.44	2783	0	7
2025.06.25	12:45:00	3323.43	3325.36	3323.17	3325.36	2373	0	7
2025.06.25	13:00:00	3325.35	3328.46	3325.08	3327.66	3107	0	7
2025.06.25	13:15:00	3327.64	3329.55	3324.37	3326.57	3292	0	7
2025.06.25	13:30:00	3326.58	3326.66	3324.30	3325.24	2266	0	7
2025.06.25	13:45:00	3325.23	3328.04	3324.44	3324.50	2541	0	7
2025.06.25	14:00:00	3324.50	3329.04	3324.04	3329.01	2487	0	7
2025.06.25	14:15:00	3329.01	3329.54	3324.86	3325.37	3133	0	7
2025.06.25	14:30:00	3325.36	3328.49	3324.52	3325.11	3493	0	7
2025.06.25	14:45:00	3325.11	3325.47	3322.19	3322.65	3565	0	7
2025.06.25	15:00:00	3322.65	3326.67	3321.72	3325.97	3077	0	7
2025.06.25	15:15:00	3325.97	3329.48	3325.39	3328.29	3672	0	7
2025.06.25	15:30:00	3328.28	3328.29	3319.41	3319.81	4149	0	7
2025.06.25	15:45:00	3319.81	3322.31	3318.22	3320.66	3900	0	7
2025.06.25	16:00:00	3320.65	3321.63	3313.83	3314.95	4884	0	7
2025.06.25	16:15:00	3314.95	3318.95	3314.13	3314.15	4187	0	7
2025.06.25	16:30:00	3314.18	3315.85	3312.01	3315.08	5550	0	7
2025.06.25	16:45:00	3315.00	3317.50	3313.57	3314.54	4888	0	7
2025.06.25	17:00:00	3314.51	3322.13	3312.37	3319.88	5759	0	7
2025.06.25	17:15:00	3319.88	3323.02	3318.81	3321.88	5009	0	7
2025.06.25	17:30:00	3321.90	3323.45	3320.57	3322.02	4610	0	7
2025.06.25	17:45:00	3322.05	3326.31	3320.94	3323.50	4616	0	7
2025.06.25	18:00:00	3323.52	3325.92	3322.57	3325.34	4197	0	7
2025.06.25	18:15:00	3325.34	3325.47	3322.62	3322.75	3280	0	7
2025.06.25	18:30:00	3322.75	3326.68	3321.65	3326.07	3476	0	7
2025.06.25	18:45:00	3326.07	3327.18	3325.05	3325.66	3299	0	7
2025.06.25	19:00:00	3325.68	3328.37	3324.26	3327.72	3264	0	7
2025.06.25	19:15:00	3327.72	3329.33	3327.01	3329.33	3127	0	7
2025.06.25	19:30:00	3329.35	3333.92	3329.23	3333.05	3781	0	7
2025.06.25	19:45:00	3333.05	3335.17	3332.70	3334.82	3466	0	7
2025.06.25	20:00:00	3334.82	3335.36	3333.18	3333.70	3726	0	7
2025.06.25	20:15:00	3333.71	3333.72	3328.72	3328.95	3502	0	7
2025.06.25	20:30:00	3329.09	3330.23	3324.84	3327.56	4356	0	7
2025.06.25	20:45:00	3327.56	3328.70	3326.51	3328.04	3230	0	7
2025.06.25	21:00:00	3328.04	3329.50	3326.29	3328.15	3051	0	7
2025.06.25	21:15:00	3328.19	3330.37	3327.76	3329.59	2884	0	7
2025.06.25	21:30:00	3329.67	3330.21	3329.26	3329.79	2793	0	7
2025.06.25	21:45:00	3329.78	3331.80	3329.63	3331.68	2784	0	7
2025.06.25	22:00:00	3331.68	3332.95	3330.44	3331.65	2489	0	7
2025.06.25	22:15:00	3331.65	3334.27	3330.87	3334.05	2569	0	7
2025.06.25	22:30:00	3334.04	3335.99	3333.73	3335.93	2772	0	7
2025.06.25	22:45:00	3335.97	3336.04	3332.31	3333.74	3273	0	7
2025.06.25	23:00:00	3333.75	3335.66	3331.41	3332.51	2023	0	7
2025.06.25	23:15:00	3332.50	3333.39	3332.26	3332.90	1643	0	7
2025.06.25	23:30:00	3332.90	3333.69	3332.61	3333.62	1000	0	7
2025.06.25	23:45:00	3333.62	3333.64	3332.21	3332.32	993	0	7
2025.06.26	01:00:00	3332.26	3335.62	3332.26	3333.58	1265	0	7
2025.06.26	01:15:00	3333.58	3333.70	3331.37	3332.35	1268	0	7
2025.06.26	01:30:00	3332.35	3334.84	3331.91	3334.11	1334	0	7
2025.06.26	01:45:00	3334.14	3334.46	3332.57	3333.28	1365	0	7
2025.06.26	02:00:00	3333.28	3337.39	3332.92	3337.11	2598	0	7
2025.06.26	02:15:00	3337.10	3337.43	3336.51	3337.07	1591	0	7
2025.06.26	02:30:00	3337.05	3338.17	3336.64	3337.83	1892	0	7
2025.06.26	02:45:00	3337.83	3340.01	3337.43	3339.06	2023	0	7
2025.06.26	03:00:00	3339.06	3339.35	3332.81	3335.68	3434	0	7
2025.06.26	03:15:00	3335.67	3336.67	3333.36	3333.60	2100	0	7
2025.06.26	03:30:00	3333.59	3335.51	3332.29	3334.81	2136	0	7
2025.06.26	03:45:00	3334.81	3335.71	3332.20	3334.05	2623	0	7
2025.06.26	04:00:00	3334.05	3336.79	3331.50	3333.15	4517	0	7
2025.06.26	04:15:00	3333.16	3335.11	3330.11	3331.74	3760	0	7
2025.06.26	04:30:00	3331.89	3332.88	3330.85	3331.55	2968	0	7
2025.06.26	04:45:00	3331.55	3333.77	3329.45	3330.27	3487	0	7
2025.06.26	05:00:00	3330.24	3332.50	3329.33	3332.00	2665	0	7
2025.06.26	05:15:00	3332.01	3336.54	3331.65	3335.71	2769	0	7
2025.06.26	05:30:00	3335.70	3340.15	3335.33	3339.98	3660	0	7
2025.06.26	05:45:00	3339.98	3341.81	3338.74	3339.53	3564	0	7
2025.06.26	06:00:00	3339.54	3343.21	3338.09	3341.44	3744	0	7
2025.06.26	06:15:00	3341.43	3341.57	3338.83	3338.94	2626	0	7
2025.06.26	06:30:00	3338.95	3339.61	3336.99	3338.18	2560	0	7
2025.06.26	06:45:00	3338.17	3338.89	3336.45	3338.06	1995	0	7
2025.06.26	07:00:00	3338.06	3338.19	3335.72	3336.34	2276	0	7
2025.06.26	07:15:00	3336.32	3337.68	3335.63	3335.82	2084	0	7
2025.06.26	07:30:00	3335.82	3336.03	3334.26	3335.16	2083	0	7
2025.06.26	07:45:00	3335.16	3335.69	3333.40	3334.01	2008	0	7
2025.06.26	08:00:00	3334.01	3334.91	3333.21	3334.03	2093	0	7
2025.06.26	08:15:00	3334.05	3335.79	3333.51	3334.26	2130	0	7
2025.06.26	08:30:00	3334.26	3338.31	3332.47	3335.68	3443	0	7
2025.06.26	08:45:00	3335.68	3336.98	3333.37	3334.22	3059	0	7
2025.06.26	09:00:00	3334.21	3335.52	3331.05	3332.80	3820	0	7
2025.06.26	09:15:00	3332.81	3337.27	3331.49	3337.02	3414	0	7
2025.06.26	09:30:00	3337.02	3338.07	3332.61	3337.16	3517	0	7
2025.06.26	09:45:00	3337.15	3340.46	3336.90	3339.89	3612	0	7
2025.06.26	10:00:00	3339.74	3343.95	3339.70	3343.25	3697	0	7
2025.06.26	10:15:00	3343.25	3346.01	3343.20	3345.54	3543	0	7
2025.06.26	10:30:00	3345.58	3346.99	3344.98	3346.24	3248	0	7
